V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null null role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null null role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null null role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null null role_action PR MOZ null نفر§n-13075 role
V PRD null null role_action PR NPP Arg3 نفر§n-13075 role
V PRD null null role_action N MOZ null نفر§n-13075 role
V PRD null null role_action N MOZ null نفر§n-13075 role
V PRD null null role_action N MOZ null نفر§n-13075 role
V PRD null null role_action N MOS Arg2 نفر§n-13075 role
V PRD null null role_action N MOS Arg2 نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action PR POSDEP null نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action PR VPP Arg3 نفر§n-13075 role
V PRD null null role_action N MOZ null نفر§n-13075 role
V PRD null null role_action N SBJ Arg0 نفر§n-13075 role
V PRD null null role_action PR MOZ null نفر§n-13075 role
V PRD null null role_action PR VPP Arg3 نفر§n-13075 role
V PRD null null role_action PR VPP Arg3 نفر§n-13075 role
V PRD null null role_action PR VPP Arg3 نفر§n-13075 role
V PRD null null role_action N MOZ null نفر§n-13075 role
V PRD null null role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR NPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOS Arg2 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOS Arg2 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR NPP Arg3 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOS Arg2 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOS Arg2 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR NPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOS Arg2 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOS Arg2 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR VPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N MOZ null نفر§n-13075 role


V VCONJ null رخداد§n-13136 role_action N NPP Arg3 نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action N NCONJ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V VCONJ null رخداد§n-13136 role_action PR OBJ Arg1 null role
V ROOT null رخداد§n-13136 role_action N NPP Arg3 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N NCONJ null نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action PR MOZ null نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action PR OBJ Arg1 null role

V ROOT null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N NPP Arg3 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N POSDEP null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N NPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N POSDEP null نفر§n-13075 role
V VCONJ null null role_action PR SBJ Arg0 نفر§n-13075 role
V VCONJ null null role_action PR POSDEP null نفر§n-13075 role
V VCONJ null null role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null null role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null null role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null null role_action N SBJ Arg0 نفر§n-13075 role
V VCONJ null null role_action N NPP Arg3 نفر§n-13075 role
V VCONJ null null role_action N POSDEP null نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N NPP Arg3 نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action N POSDEP null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action PR POSDEP null نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N SBJ Arg0 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N NPP Arg3 نفر§n-13075 role
V PRD null رخداد§n-13136 role_action N POSDEP null نفر§n-13075 role



